01.01.2021,00.00,978,EUR,1,Євро,34.7396
02.01.2021,00.00,978,EUR,1,Євро,34.7396
03.01.2021,00.00,978,EUR,1,Євро,34.7396
04.01.2021,00.00,978,EUR,1,Євро,34.7396
05.01.2021,00.00,978,EUR,1,Євро,34.9389
06.01.2021,00.00,978,EUR,1,Євро,34.846
07.01.2021,00.00,978,EUR,1,Євро,34.846
08.01.2021,00.00,978,EUR,1,Євро,34.846
09.01.2021,00.00,978,EUR,1,Євро,34.846
10.01.2021,00.00,978,EUR,1,Євро,34.846
11.01.2021,00.00,978,EUR,1,Євро,34.909
12.01.2021,00.00,978,EUR,1,Євро,34.2817
13.01.2021,00.00,978,EUR,1,Євро,34.0787
14.01.2021,00.00,978,EUR,1,Євро,34.0373
15.01.2021,00.00,978,EUR,1,Євро,33.9888
16.01.2021,00.00,978,EUR,1,Євро,34.0121
17.01.2021,00.00,978,EUR,1,Євро,34.0121
18.01.2021,00.00,978,EUR,1,Євро,34.0121
19.01.2021,00.00,978,EUR,1,Євро,34.0158
20.01.2021,00.00,978,EUR,1,Євро,34.1555
21.01.2021,00.00,978,EUR,1,Євро,34.1488
22.01.2021,00.00,978,EUR,1,Євро,34.3651
23.01.2021,00.00,978,EUR,1,Євро,34.3651
24.01.2021,00.00,978,EUR,1,Євро,34.3651
25.01.2021,00.00,978,EUR,1,Євро,34.2526
26.01.2021,00.00,978,EUR,1,Євро,34.2265
27.01.2021,00.00,978,EUR,1,Євро,34.1897
28.01.2021,00.00,978,EUR,1,Євро,34.1207
29.01.2021,00.00,978,EUR,1,Євро,34.1035
30.01.2021,00.00,978,EUR,1,Євро,34.1035
31.01.2021,00.00,978,EUR,1,Євро,34.1035
01.02.2021,00.00,978,EUR,1,Євро,34.157
02.02.2021,00.00,978,EUR,1,Євро,33.9039
03.02.2021,00.00,978,EUR,1,Євро,33.7913
04.02.2021,00.00,978,EUR,1,Євро,33.6374
05.02.2021,00.00,978,EUR,1,Євро,33.4509
06.02.2021,00.00,978,EUR,1,Євро,33.4509
07.02.2021,00.00,978,EUR,1,Євро,33.4509
08.02.2021,00.00,978,EUR,1,Євро,33.2823
09.02.2021,00.00,978,EUR,1,Євро,33.2604
10.02.2021,00.00,978,EUR,1,Євро,33.4406
11.02.2021,00.00,978,EUR,1,Євро,33.6655
12.02.2021,00.00,978,EUR,1,Євро,33.8111
13.02.2021,00.00,978,EUR,1,Євро,33.8111
14.02.2021,00.00,978,EUR,1,Євро,33.8111
15.02.2021,00.00,978,EUR,1,Євро,33.6801
16.02.2021,00.00,978,EUR,1,Євро,33.9297
17.02.2021,00.00,978,EUR,1,Євро,33.7708
18.02.2021,00.00,978,EUR,1,Євро,33.6422
19.02.2021,00.00,978,EUR,1,Євро,33.6478
20.02.2021,00.00,978,EUR,1,Євро,33.6478
21.02.2021,00.00,978,EUR,1,Євро,33.6478
22.02.2021,00.00,978,EUR,1,Євро,33.7768
23.02.2021,00.00,978,EUR,1,Євро,33.8866
24.02.2021,00.00,978,EUR,1,Євро,33.883
25.02.2021,00.00,978,EUR,1,Євро,33.9289
26.02.2021,00.00,978,EUR,1,Євро,34.1459
27.02.2021,00.00,978,EUR,1,Євро,34.1459
28.02.2021,00.00,978,EUR,1,Євро,34.1459
01.03.2021,00.00,978,EUR,1,Євро,33.8449
02.03.2021,00.00,978,EUR,1,Євро,33.717
03.03.2021,00.00,978,EUR,1,Євро,33.6006
04.03.2021,00.00,978,EUR,1,Євро,33.5565
05.03.2021,00.00,978,EUR,1,Євро,33.4062
06.03.2021,00.00,978,EUR,1,Євро,33.4062
07.03.2021,00.00,978,EUR,1,Євро,33.4062
08.03.2021,00.00,978,EUR,1,Євро,33.4062
09.03.2021,00.00,978,EUR,1,Євро,33.075
10.03.2021,00.00,978,EUR,1,Євро,32.9741
11.03.2021,00.00,978,EUR,1,Євро,32.9317
12.03.2021,00.00,978,EUR,1,Євро,33.1748
13.03.2021,00.00,978,EUR,1,Євро,33.1748
14.03.2021,00.00,978,EUR,1,Євро,33.1748
15.03.2021,00.00,978,EUR,1,Євро,33.0839
16.03.2021,00.00,978,EUR,1,Євро,32.9523
17.03.2021,00.00,978,EUR,1,Євро,32.9632
18.03.2021,00.00,978,EUR,1,Євро,32.9853
19.03.2021,00.00,978,EUR,1,Євро,32.9785
20.03.2021,00.00,978,EUR,1,Євро,32.9785
21.03.2021,00.00,978,EUR,1,Євро,32.9785
22.03.2021,00.00,978,EUR,1,Євро,32.9502
23.03.2021,00.00,978,EUR,1,Євро,33.0072
24.03.2021,00.00,978,EUR,1,Євро,32.9329
25.03.2021,00.00,978,EUR,1,Євро,32.9389
26.03.2021,00.00,978,EUR,1,Євро,33.0337
27.03.2021,00.00,978,EUR,1,Євро,33.0337
28.03.2021,00.00,978,EUR,1,Євро,33.0337
29.03.2021,00.00,978,EUR,1,Євро,32.9532
30.03.2021,00.00,978,EUR,1,Євро,32.9661
31.03.2021,00.00,978,EUR,1,Євро,32.7233
01.04.2021,00.00,978,EUR,1,Євро,32.629
02.04.2021,00.00,978,EUR,1,Євро,32.7003
03.04.2021,00.00,978,EUR,1,Євро,32.7003
04.04.2021,00.00,978,EUR,1,Євро,32.7003
05.04.2021,00.00,978,EUR,1,Євро,32.8365
06.04.2021,00.00,978,EUR,1,Євро,32.8632
07.04.2021,00.00,978,EUR,1,Євро,32.898
08.04.2021,00.00,978,EUR,1,Євро,33.1388
09.04.2021,00.00,978,EUR,1,Євро,33.2266
10.04.2021,00.00,978,EUR,1,Євро,33.2266
11.04.2021,00.00,978,EUR,1,Євро,33.2266
12.04.2021,00.00,978,EUR,1,Євро,33.1522
13.04.2021,00.00,978,EUR,1,Євро,33.2758
14.04.2021,00.00,978,EUR,1,Євро,33.3218
15.04.2021,00.00,978,EUR,1,Євро,33.4753
16.04.2021,00.00,978,EUR,1,Євро,33.4616
17.04.2021,00.00,978,EUR,1,Євро,33.4616
18.04.2021,00.00,978,EUR,1,Євро,33.4616
19.04.2021,00.00,978,EUR,1,Євро,33.525
20.04.2021,00.00,978,EUR,1,Євро,33.7099
21.04.2021,00.00,978,EUR,1,Євро,33.7362
22.04.2021,00.00,978,EUR,1,Євро,33.6986
23.04.2021,00.00,978,EUR,1,Євро,33.8103
24.04.2021,00.00,978,EUR,1,Євро,33.8103
25.04.2021,00.00,978,EUR,1,Євро,33.8103
26.04.2021,00.00,978,EUR,1,Євро,33.6714
27.04.2021,00.00,978,EUR,1,Євро,33.6512
28.04.2021,00.00,978,EUR,1,Євро,33.5577
29.04.2021,00.00,978,EUR,1,Євро,33.526
30.04.2021,00.00,978,EUR,1,Євро,33.6427
01.05.2021,00.00,978,EUR,1,Євро,33.6427
02.05.2021,00.00,978,EUR,1,Євро,33.6427
03.05.2021,00.00,978,EUR,1,Євро,33.6427
04.05.2021,00.00,978,EUR,1,Євро,33.6427
05.05.2021,00.00,978,EUR,1,Євро,33.5112
06.05.2021,00.00,978,EUR,1,Євро,33.2751
07.05.2021,00.00,978,EUR,1,Євро,33.4129
08.05.2021,00.00,978,EUR,1,Євро,33.4129
09.05.2021,00.00,978,EUR,1,Євро,33.4129
10.05.2021,00.00,978,EUR,1,Євро,33.4129
11.05.2021,00.00,978,EUR,1,Євро,33.4904
12.05.2021,00.00,978,EUR,1,Євро,33.6728
13.05.2021,00.00,978,EUR,1,Євро,33.4953
14.05.2021,00.00,978,EUR,1,Євро,33.3738
15.05.2021,00.00,978,EUR,1,Євро,33.3738
16.05.2021,00.00,978,EUR,1,Євро,33.3738
17.05.2021,00.00,978,EUR,1,Євро,33.4781
18.05.2021,00.00,978,EUR,1,Євро,33.4449
19.05.2021,00.00,978,EUR,1,Євро,33.5319
20.05.2021,00.00,978,EUR,1,Євро,33.488
21.05.2021,00.00,978,EUR,1,Євро,33.5174
22.05.2021,00.00,978,EUR,1,Євро,33.5174
23.05.2021,00.00,978,EUR,1,Євро,33.5174
24.05.2021,00.00,978,EUR,1,Євро,33.4799
25.05.2021,00.00,978,EUR,1,Євро,33.4911
26.05.2021,00.00,978,EUR,1,Євро,33.6643
27.05.2021,00.00,978,EUR,1,Євро,33.6765
28.05.2021,00.00,978,EUR,1,Євро,33.5693
29.05.2021,00.00,978,EUR,1,Євро,33.5693
30.05.2021,00.00,978,EUR,1,Євро,33.5693
31.05.2021,00.00,978,EUR,1,Євро,33.3896
01.06.2021,00.00,978,EUR,1,Євро,33.5116
02.06.2021,00.00,978,EUR,1,Євро,33.5335
03.06.2021,00.00,978,EUR,1,Євро,33.3348
04.06.2021,00.00,978,EUR,1,Євро,33.2577
05.06.2021,00.00,978,EUR,1,Євро,33.2577
06.06.2021,00.00,978,EUR,1,Євро,33.2577
07.06.2021,00.00,978,EUR,1,Євро,33.0635
08.06.2021,00.00,978,EUR,1,Євро,33.0781
09.06.2021,00.00,978,EUR,1,Євро,33.1104
10.06.2021,00.00,978,EUR,1,Євро,33.0248
11.06.2021,00.00,978,EUR,1,Євро,32.989
12.06.2021,00.00,978,EUR,1,Євро,32.989
13.06.2021,00.00,978,EUR,1,Євро,32.989
14.06.2021,00.00,978,EUR,1,Євро,32.7905
15.06.2021,00.00,978,EUR,1,Євро,32.7053
16.06.2021,00.00,978,EUR,1,Євро,32.6166
17.06.2021,00.00,978,EUR,1,Євро,32.7722
18.06.2021,00.00,978,EUR,1,Євро,32.4424
19.06.2021,00.00,978,EUR,1,Євро,32.4424
20.06.2021,00.00,978,EUR,1,Євро,32.4424
21.06.2021,00.00,978,EUR,1,Євро,32.4424
22.06.2021,00.00,978,EUR,1,Євро,32.2882
23.06.2021,00.00,978,EUR,1,Євро,32.467
24.06.2021,00.00,978,EUR,1,Євро,32.6003
25.06.2021,00.00,978,EUR,1,Євро,32.7928
26.06.2021,00.00,978,EUR,1,Євро,32.7928
27.06.2021,00.00,978,EUR,1,Євро,32.7928
28.06.2021,00.00,978,EUR,1,Євро,32.7928
29.06.2021,00.00,978,EUR,1,Євро,32.7401
30.06.2021,00.00,978,EUR,1,Євро,32.3018
01.07.2021,00.00,978,EUR,1,Євро,32.3463
02.07.2021,00.00,978,EUR,1,Євро,32.5227
03.07.2021,00.00,978,EUR,1,Євро,32.5227
04.07.2021,00.00,978,EUR,1,Євро,32.5227
05.07.2021,00.00,978,EUR,1,Євро,32.4107
06.07.2021,00.00,978,EUR,1,Євро,32.3732
07.07.2021,00.00,978,EUR,1,Євро,32.2623
08.07.2021,00.00,978,EUR,1,Євро,32.291
09.07.2021,00.00,978,EUR,1,Євро,32.3191
10.07.2021,00.00,978,EUR,1,Євро,32.3191
11.07.2021,00.00,978,EUR,1,Євро,32.3191
12.07.2021,00.00,978,EUR,1,Євро,32.4056
13.07.2021,00.00,978,EUR,1,Євро,32.3459
14.07.2021,00.00,978,EUR,1,Євро,32.372
15.07.2021,00.00,978,EUR,1,Євро,32.2482
16.07.2021,00.00,978,EUR,1,Євро,32.2369
17.07.2021,00.00,978,EUR,1,Євро,32.2369
18.07.2021,00.00,978,EUR,1,Євро,32.2369
19.07.2021,00.00,978,EUR,1,Євро,32.141
20.07.2021,00.00,978,EUR,1,Євро,32.0313
21.07.2021,00.00,978,EUR,1,Євро,32.0344
22.07.2021,00.00,978,EUR,1,Євро,32.0607
23.07.2021,00.00,978,EUR,1,Євро,32.0343
24.07.2021,00.00,978,EUR,1,Євро,32.0343
25.07.2021,00.00,978,EUR,1,Євро,32.0343
26.07.2021,00.00,978,EUR,1,Євро,31.845
27.07.2021,00.00,978,EUR,1,Євро,31.8087
28.07.2021,00.00,978,EUR,1,Євро,31.7814
29.07.2021,00.00,978,EUR,1,Євро,31.7021
30.07.2021,00.00,978,EUR,1,Євро,31.9239
31.07.2021,00.00,978,EUR,1,Євро,31.9239
01.08.2021,00.00,978,EUR,1,Євро,31.9239
02.08.2021,00.00,978,EUR,1,Євро,31.8946
03.08.2021,00.00,978,EUR,1,Євро,31.9032
04.08.2021,00.00,978,EUR,1,Євро,31.8913
05.08.2021,00.00,978,EUR,1,Євро,31.9482
06.08.2021,00.00,978,EUR,1,Євро,31.8964
07.08.2021,00.00,978,EUR,1,Євро,31.8964
08.08.2021,00.00,978,EUR,1,Євро,31.8964
09.08.2021,00.00,978,EUR,1,Євро,31.6756
10.08.2021,00.00,978,EUR,1,Євро,31.5302
11.08.2021,00.00,978,EUR,1,Євро,31.3617
12.08.2021,00.00,978,EUR,1,Євро,31.4105
13.08.2021,00.00,978,EUR,1,Євро,31.421
14.08.2021,00.00,978,EUR,1,Євро,31.421
15.08.2021,00.00,978,EUR,1,Євро,31.421
16.08.2021,00.00,978,EUR,1,Євро,31.3978
17.08.2021,00.00,978,EUR,1,Євро,31.3633
18.08.2021,00.00,978,EUR,1,Євро,31.382
19.08.2021,00.00,978,EUR,1,Євро,31.2379
20.08.2021,00.00,978,EUR,1,Євро,31.169
21.08.2021,00.00,978,EUR,1,Євро,31.169
22.08.2021,00.00,978,EUR,1,Євро,31.169
23.08.2021,00.00,978,EUR,1,Євро,31.169
24.08.2021,00.00,978,EUR,1,Євро,31.169
25.08.2021,00.00,978,EUR,1,Євро,31.1287
26.08.2021,00.00,978,EUR,1,Євро,31.3438
27.08.2021,00.00,978,EUR,1,Євро,31.5121
28.08.2021,00.00,978,EUR,1,Євро,31.6645
29.08.2021,00.00,978,EUR,1,Євро,31.6645
30.08.2021,00.00,978,EUR,1,Євро,31.6645
31.08.2021,00.00,978,EUR,1,Євро,31.6963
01.09.2021,00.00,978,EUR,1,Євро,31.8317
02.09.2021,00.00,978,EUR,1,Євро,31.9323
03.09.2021,00.00,978,EUR,1,Євро,32.0067
04.09.2021,00.00,978,EUR,1,Євро,32.0067
05.09.2021,00.00,978,EUR,1,Євро,32.0067
06.09.2021,00.00,978,EUR,1,Євро,31.9684
07.09.2021,00.00,978,EUR,1,Євро,31.8063
08.09.2021,00.00,978,EUR,1,Євро,31.7091
09.09.2021,00.00,978,EUR,1,Євро,31.6315
10.09.2021,00.00,978,EUR,1,Євро,31.624
11.09.2021,00.00,978,EUR,1,Євро,31.624
12.09.2021,00.00,978,EUR,1,Євро,31.624
13.09.2021,00.00,978,EUR,1,Євро,31.5843
14.09.2021,00.00,978,EUR,1,Євро,31.4472
15.09.2021,00.00,978,EUR,1,Євро,31.4627
16.09.2021,00.00,978,EUR,1,Євро,31.517
17.09.2021,00.00,978,EUR,1,Євро,31.37
18.09.2021,00.00,978,EUR,1,Євро,31.37
19.09.2021,00.00,978,EUR,1,Євро,31.37
20.09.2021,00.00,978,EUR,1,Євро,31.4626
21.09.2021,00.00,978,EUR,1,Євро,31.2701
22.09.2021,00.00,978,EUR,1,Євро,31.3566
23.09.2021,00.00,978,EUR,1,Євро,31.2856
24.09.2021,00.00,978,EUR,1,Євро,31.0846
25.09.2021,00.00,978,EUR,1,Євро,31.0846
26.09.2021,00.00,978,EUR,1,Євро,31.0846
27.09.2021,00.00,978,EUR,1,Євро,31.2153
28.09.2021,00.00,978,EUR,1,Євро,31.1764
29.09.2021,00.00,978,EUR,1,Євро,31.0335
30.09.2021,00.00,978,EUR,1,Євро,30.981
01.10.2021,00.00,978,EUR,1,Євро,30.8231
02.10.2021,00.00,978,EUR,1,Євро,30.8231
03.10.2021,00.00,978,EUR,1,Євро,30.8231
04.10.2021,00.00,978,EUR,1,Євро,30.8716
05.10.2021,00.00,978,EUR,1,Євро,30.9261
06.10.2021,00.00,978,EUR,1,Євро,30.6536
07.10.2021,00.00,978,EUR,1,Євро,30.4135
08.10.2021,00.00,978,EUR,1,Євро,30.4378
09.10.2021,00.00,978,EUR,1,Євро,30.4378
10.10.2021,00.00,978,EUR,1,Євро,30.4378
11.10.2021,00.00,978,EUR,1,Євро,30.4768
12.10.2021,00.00,978,EUR,1,Євро,30.5012
13.10.2021,00.00,978,EUR,1,Євро,30.4265
14.10.2021,00.00,978,EUR,1,Євро,30.4265
15.10.2021,00.00,978,EUR,1,Євро,30.4265
16.10.2021,00.00,978,EUR,1,Євро,30.4265
17.10.2021,00.00,978,EUR,1,Євро,30.4265
18.10.2021,00.00,978,EUR,1,Євро,30.446
19.10.2021,00.00,978,EUR,1,Євро,30.5611
20.10.2021,00.00,978,EUR,1,Євро,30.6056
21.10.2021,00.00,978,EUR,1,Євро,30.4836
22.10.2021,00.00,978,EUR,1,Євро,30.4934
23.10.2021,00.00,978,EUR,1,Євро,30.5774
24.10.2021,00.00,978,EUR,1,Євро,30.5774
25.10.2021,00.00,978,EUR,1,Євро,30.5774
26.10.2021,00.00,978,EUR,1,Євро,30.5749
27.10.2021,00.00,978,EUR,1,Євро,30.6791
28.10.2021,00.00,978,EUR,1,Євро,30.6447
29.10.2021,00.00,978,EUR,1,Євро,30.5032
30.10.2021,00.00,978,EUR,1,Євро,30.5032
31.10.2021,00.00,978,EUR,1,Євро,30.5032
01.11.2021,00.00,978,EUR,1,Євро,30.5953
02.11.2021,00.00,978,EUR,1,Євро,30.4358
03.11.2021,00.00,978,EUR,1,Євро,30.4903
04.11.2021,00.00,978,EUR,1,Євро,30.3646
05.11.2021,00.00,978,EUR,1,Євро,30.2848
06.11.2021,00.00,978,EUR,1,Євро,30.2848
07.11.2021,00.00,978,EUR,1,Євро,30.2848
08.11.2021,00.00,978,EUR,1,Євро,30.0969
09.11.2021,00.00,978,EUR,1,Євро,30.2026
10.11.2021,00.00,978,EUR,1,Євро,30.2075
11.11.2021,00.00,978,EUR,1,Євро,30.1186
12.11.2021,00.00,978,EUR,1,Євро,29.9144
13.11.2021,00.00,978,EUR,1,Євро,29.9144
14.11.2021,00.00,978,EUR,1,Євро,29.9144
15.11.2021,00.00,978,EUR,1,Євро,29.9007
16.11.2021,00.00,978,EUR,1,Євро,30.1468
17.11.2021,00.00,978,EUR,1,Євро,30.0266
18.11.2021,00.00,978,EUR,1,Євро,29.9974
19.11.2021,00.00,978,EUR,1,Євро,29.9688
20.11.2021,00.00,978,EUR,1,Євро,29.9688
21.11.2021,00.00,978,EUR,1,Євро,29.9688
22.11.2021,00.00,978,EUR,1,Євро,29.9796
23.11.2021,00.00,978,EUR,1,Євро,30.0591
24.11.2021,00.00,978,EUR,1,Євро,30.2354
25.11.2021,00.00,978,EUR,1,Євро,30.1734
26.11.2021,00.00,978,EUR,1,Євро,30.3376
27.11.2021,00.00,978,EUR,1,Євро,30.3376
28.11.2021,00.00,978,EUR,1,Євро,30.3376
29.11.2021,00.00,978,EUR,1,Євро,30.5752
30.11.2021,00.00,978,EUR,1,Євро,30.6481
01.12.2021,00.00,978,EUR,1,Євро,30.9221
02.12.2021,00.00,978,EUR,1,Євро,30.8443
03.12.2021,00.00,978,EUR,1,Євро,30.9438
04.12.2021,00.00,978,EUR,1,Євро,30.9438
05.12.2021,00.00,978,EUR,1,Євро,30.9438
06.12.2021,00.00,978,EUR,1,Євро,30.8277
07.12.2021,00.00,978,EUR,1,Євро,30.9055
08.12.2021,00.00,978,EUR,1,Євро,30.7277
09.12.2021,00.00,978,EUR,1,Євро,30.7698
10.12.2021,00.00,978,EUR,1,Євро,30.6773
11.12.2021,00.00,978,EUR,1,Євро,30.6773
12.12.2021,00.00,978,EUR,1,Євро,30.6773
13.12.2021,00.00,978,EUR,1,Євро,30.4521
14.12.2021,00.00,978,EUR,1,Євро,30.3272
15.12.2021,00.00,978,EUR,1,Євро,30.534
16.12.2021,00.00,978,EUR,1,Євро,30.6186
17.12.2021,00.00,978,EUR,1,Євро,30.8435
18.12.2021,00.00,978,EUR,1,Євро,30.8435
19.12.2021,00.00,978,EUR,1,Євро,30.8435
20.12.2021,00.00,978,EUR,1,Євро,30.8573
21.12.2021,00.00,978,EUR,1,Євро,30.7661
22.12.2021,00.00,978,EUR,1,Євро,30.7859
23.12.2021,00.00,978,EUR,1,Євро,30.8084
24.12.2021,00.00,978,EUR,1,Євро,30.845
25.12.2021,00.00,978,EUR,1,Євро,30.845
26.12.2021,00.00,978,EUR,1,Євро,30.845
27.12.2021,00.00,978,EUR,1,Євро,30.845
28.12.2021,00.00,978,EUR,1,Євро,30.8196
29.12.2021,00.00,978,EUR,1,Євро,30.8401
30.12.2021,00.00,978,EUR,1,Євро,30.776
31.12.2021,00.00,978,EUR,1,Євро,30.9226
01.01.2021,00.00,840,USD,1,Долар США,28.2746
02.01.2021,00.00,840,USD,1,Долар США,28.2746
03.01.2021,00.00,840,USD,1,Долар США,28.2746
04.01.2021,00.00,840,USD,1,Долар США,28.2746
05.01.2021,00.00,840,USD,1,Долар США,28.431
06.01.2021,00.00,840,USD,1,Долар США,28.4028
07.01.2021,00.00,840,USD,1,Долар США,28.4028
08.01.2021,00.00,840,USD,1,Долар США,28.4028
09.01.2021,00.00,840,USD,1,Долар США,28.4028
10.01.2021,00.00,840,USD,1,Долар США,28.4028
11.01.2021,00.00,840,USD,1,Долар США,28.2847
12.01.2021,00.00,840,USD,1,Долар США,28.2038
13.01.2021,00.00,840,USD,1,Долар США,28.046
14.01.2021,00.00,840,USD,1,Долар США,27.9705
15.01.2021,00.00,840,USD,1,Долар США,28.0609
16.01.2021,00.00,840,USD,1,Долар США,28.0524
17.01.2021,00.00,840,USD,1,Долар США,28.0524
18.01.2021,00.00,840,USD,1,Долар США,28.0524
19.01.2021,00.00,840,USD,1,Долар США,28.1926
